,Column1,Unnamed: 0,Name,City,CuisineStyle,Ranking,Rating,Price Range,NumberofReviews,Reviews,URL_TA,ID_TA,lat,lng
516,38511,0,Finnjavel,Helsinki, 'Scandinavian',1,4.5,$$$$,305,"[['Fantastic Taste of Finland', 'Modern Finnish Cuisine....super service'], ['01/06/2018', '01/02/2018']]",/Restaurant_Review-g189934-d10179471-Reviews-Finnjavel-Helsinki_Uusimaa.html,d10179471,60.17191,24.93167
517,38511,0,Finnjavel,Helsinki, 'Vegetarian Friendly',1,4.5,$$$$,305,"[['Fantastic Taste of Finland', 'Modern Finnish Cuisine....super service'], ['01/06/2018', '01/02/2018']]",/Restaurant_Review-g189934-d10179471-Reviews-Finnjavel-Helsinki_Uusimaa.html,d10179471,60.17191,24.93167
518,38511,0,Finnjavel,Helsinki, 'Gluten Free Options',1,4.5,$$$$,305,"[['Fantastic Taste of Finland', 'Modern Finnish Cuisine....super service'], ['01/06/2018', '01/02/2018']]",/Restaurant_Review-g189934-d10179471-Reviews-Finnjavel-Helsinki_Uusimaa.html,d10179471,60.17191,24.93167
519,38512,1,Olo Ravintola,Helsinki,Contemporary',2,4.5,$$$$,615,"[['An evening to remember', 'Best dinner we ever had!'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g189934-d784038-Reviews-Olo_Ravintola-Helsinki_Uusimaa.html,d784038,60.16797,24.95501
520,38512,1,Olo Ravintola,Helsinki, 'Scandinavian',2,4.5,$$$$,615,"[['An evening to remember', 'Best dinner we ever had!'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g189934-d784038-Reviews-Olo_Ravintola-Helsinki_Uusimaa.html,d784038,60.16797,24.95501
521,38512,1,Olo Ravintola,Helsinki, 'Vegetarian Friendly',2,4.5,$$$$,615,"[['An evening to remember', 'Best dinner we ever had!'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g189934-d784038-Reviews-Olo_Ravintola-Helsinki_Uusimaa.html,d784038,60.16797,24.95501
522,38512,1,Olo Ravintola,Helsinki, 'Gluten Free Options',2,4.5,$$$$,615,"[['An evening to remember', 'Best dinner we ever had!'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g189934-d784038-Reviews-Olo_Ravintola-Helsinki_Uusimaa.html,d784038,60.16797,24.95501
523,38512,1,Olo Ravintola,Helsinki, 'Vegan Options',2,4.5,$$$$,615,"[['An evening to remember', 'Best dinner we ever had!'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g189934-d784038-Reviews-Olo_Ravintola-Helsinki_Uusimaa.html,d784038,60.16797,24.95501
524,38513,2,Restaurant Muru,Helsinki,European',3,4.5,$$$$,449,"[['Good service and food', 'Superb menu'], ['12/26/2017', '12/22/2017']]",/Restaurant_Review-g189934-d2201057-Reviews-Restaurant_Muru-Helsinki_Uusimaa.html,d2201057,60.16512,24.936
525,38513,2,Restaurant Muru,Helsinki, 'Central European',3,4.5,$$$$,449,"[['Good service and food', 'Superb menu'], ['12/26/2017', '12/22/2017']]",/Restaurant_Review-g189934-d2201057-Reviews-Restaurant_Muru-Helsinki_Uusimaa.html,d2201057,60.16512,24.936
526,38513,2,Restaurant Muru,Helsinki, 'Vegetarian Friendly',3,4.5,$$$$,449,"[['Good service and food', 'Superb menu'], ['12/26/2017', '12/22/2017']]",/Restaurant_Review-g189934-d2201057-Reviews-Restaurant_Muru-Helsinki_Uusimaa.html,d2201057,60.16512,24.936
527,38513,2,Restaurant Muru,Helsinki, 'Gluten Free Options',3,4.5,$$$$,449,"[['Good service and food', 'Superb menu'], ['12/26/2017', '12/22/2017']]",/Restaurant_Review-g189934-d2201057-Reviews-Restaurant_Muru-Helsinki_Uusimaa.html,d2201057,60.16512,24.936
528,38514,3,Ragu,Helsinki,European',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
529,38514,3,Ragu,Helsinki, 'Central European',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
530,38514,3,Ragu,Helsinki, 'Scandinavian',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
531,38514,3,Ragu,Helsinki, 'Vegetarian Friendly',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
532,38514,3,Ragu,Helsinki, 'Vegan Options',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
533,38514,3,Ragu,Helsinki, 'Gluten Free Options',4,4.5,$$$$,685,"[['Excellent, enjoyable evening', 'Delicious'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d6591387-Reviews-Ragu-Helsinki_Uusimaa.html,d6591387,60.16578,24.94484
534,38515,4,Ravintola Kuu,Helsinki,European',5,4.5,$$ - $$$,703,"[['Delicious Salmon Soup', 'Best Meal of our holiday!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g189934-d1012790-Reviews-Ravintola_Kuu-Helsinki_Uusimaa.html,d1012790,60.18018,24.92484
535,38515,4,Ravintola Kuu,Helsinki, 'Scandinavian',5,4.5,$$ - $$$,703,"[['Delicious Salmon Soup', 'Best Meal of our holiday!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g189934-d1012790-Reviews-Ravintola_Kuu-Helsinki_Uusimaa.html,d1012790,60.18018,24.92484
536,38515,4,Ravintola Kuu,Helsinki, 'Vegetarian Friendly',5,4.5,$$ - $$$,703,"[['Delicious Salmon Soup', 'Best Meal of our holiday!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g189934-d1012790-Reviews-Ravintola_Kuu-Helsinki_Uusimaa.html,d1012790,60.18018,24.92484
537,38515,4,Ravintola Kuu,Helsinki, 'Vegan Options',5,4.5,$$ - $$$,703,"[['Delicious Salmon Soup', 'Best Meal of our holiday!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g189934-d1012790-Reviews-Ravintola_Kuu-Helsinki_Uusimaa.html,d1012790,60.18018,24.92484
538,38515,4,Ravintola Kuu,Helsinki, 'Gluten Free Options',5,4.5,$$ - $$$,703,"[['Delicious Salmon Soup', 'Best Meal of our holiday!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g189934-d1012790-Reviews-Ravintola_Kuu-Helsinki_Uusimaa.html,d1012790,60.18018,24.92484
539,38516,5,Passio restaurant,Helsinki,European',6,4.5,$$$$,556,"[['Excellent food & relaxed atmosphere', 'Best restaurant this trip'], ['01/09/2018', '12/31/2017']]",/Restaurant_Review-g189934-d6507867-Reviews-Passio_restaurant-Helsinki_Uusimaa.html,d6507867,11.13572,122.64851
540,38516,5,Passio restaurant,Helsinki, 'Scandinavian',6,4.5,$$$$,556,"[['Excellent food & relaxed atmosphere', 'Best restaurant this trip'], ['01/09/2018', '12/31/2017']]",/Restaurant_Review-g189934-d6507867-Reviews-Passio_restaurant-Helsinki_Uusimaa.html,d6507867,11.13572,122.64851
541,38516,5,Passio restaurant,Helsinki, 'Vegetarian Friendly',6,4.5,$$$$,556,"[['Excellent food & relaxed atmosphere', 'Best restaurant this trip'], ['01/09/2018', '12/31/2017']]",/Restaurant_Review-g189934-d6507867-Reviews-Passio_restaurant-Helsinki_Uusimaa.html,d6507867,11.13572,122.64851
542,38516,5,Passio restaurant,Helsinki, 'Vegan Options',6,4.5,$$$$,556,"[['Excellent food & relaxed atmosphere', 'Best restaurant this trip'], ['01/09/2018', '12/31/2017']]",/Restaurant_Review-g189934-d6507867-Reviews-Passio_restaurant-Helsinki_Uusimaa.html,d6507867,11.13572,122.64851
543,38516,5,Passio restaurant,Helsinki, 'Gluten Free Options',6,4.5,$$$$,556,"[['Excellent food & relaxed atmosphere', 'Best restaurant this trip'], ['01/09/2018', '12/31/2017']]",/Restaurant_Review-g189934-d6507867-Reviews-Passio_restaurant-Helsinki_Uusimaa.html,d6507867,11.13572,122.64851
544,38517,6,Nokka,Helsinki,European',7,4.5,$$$$,378,"[['Orgasmic food', 'Special 100 years dinner'], ['12/17/2017', '12/08/2017']]",/Restaurant_Review-g189934-d779693-Reviews-Nokka-Helsinki_Uusimaa.html,d779693,60.16909,24.95992
545,38517,6,Nokka,Helsinki, 'Scandinavian',7,4.5,$$$$,378,"[['Orgasmic food', 'Special 100 years dinner'], ['12/17/2017', '12/08/2017']]",/Restaurant_Review-g189934-d779693-Reviews-Nokka-Helsinki_Uusimaa.html,d779693,60.16909,24.95992
546,38517,6,Nokka,Helsinki, 'Vegetarian Friendly',7,4.5,$$$$,378,"[['Orgasmic food', 'Special 100 years dinner'], ['12/17/2017', '12/08/2017']]",/Restaurant_Review-g189934-d779693-Reviews-Nokka-Helsinki_Uusimaa.html,d779693,60.16909,24.95992
547,38517,6,Nokka,Helsinki, 'Vegan Options',7,4.5,$$$$,378,"[['Orgasmic food', 'Special 100 years dinner'], ['12/17/2017', '12/08/2017']]",/Restaurant_Review-g189934-d779693-Reviews-Nokka-Helsinki_Uusimaa.html,d779693,60.16909,24.95992
548,38517,6,Nokka,Helsinki, 'Gluten Free Options',7,4.5,$$$$,378,"[['Orgasmic food', 'Special 100 years dinner'], ['12/17/2017', '12/08/2017']]",/Restaurant_Review-g189934-d779693-Reviews-Nokka-Helsinki_Uusimaa.html,d779693,60.16909,24.95992
549,38518,7,Konstan Molja,Helsinki,Vegetarian Friendly',8,4.5,$$ - $$$,767,"[['Little Gem', 'Authentic Finnish Cuisine'], ['11/16/2017', '11/09/2017']]",/Restaurant_Review-g189934-d1064110-Reviews-Konstan_Molja-Helsinki_Uusimaa.html,d1064110,60.16404,24.92691
550,38518,7,Konstan Molja,Helsinki, 'Gluten Free Options',8,4.5,$$ - $$$,767,"[['Little Gem', 'Authentic Finnish Cuisine'], ['11/16/2017', '11/09/2017']]",/Restaurant_Review-g189934-d1064110-Reviews-Konstan_Molja-Helsinki_Uusimaa.html,d1064110,60.16404,24.92691
551,38519,8,Juuri,Helsinki,European',9,4.5,$$$$,929,"[['Great Finnish dinner', 'Sapas rock!'], ['01/09/2018', '01/03/2018']]",/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html,d781542,60.16388,24.94617
552,38519,8,Juuri,Helsinki, 'Scandinavian',9,4.5,$$$$,929,"[['Great Finnish dinner', 'Sapas rock!'], ['01/09/2018', '01/03/2018']]",/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html,d781542,60.16388,24.94617
553,38519,8,Juuri,Helsinki, 'Vegetarian Friendly',9,4.5,$$$$,929,"[['Great Finnish dinner', 'Sapas rock!'], ['01/09/2018', '01/03/2018']]",/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html,d781542,60.16388,24.94617
554,38519,8,Juuri,Helsinki, 'Vegan Options',9,4.5,$$$$,929,"[['Great Finnish dinner', 'Sapas rock!'], ['01/09/2018', '01/03/2018']]",/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html,d781542,60.16388,24.94617
555,38519,8,Juuri,Helsinki, 'Gluten Free Options',9,4.5,$$$$,929,"[['Great Finnish dinner', 'Sapas rock!'], ['01/09/2018', '01/03/2018']]",/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html,d781542,60.16388,24.94617
556,38520,9,Aino,Helsinki,European',10,4.0,$$ - $$$,527,"[['Highly enjoyable', 'Menu Aino consumed'], ['01/02/2018', '12/29/2017']]",/Restaurant_Review-g189934-d805367-Reviews-Aino-Helsinki_Uusimaa.html,d805367,60.16786,24.95025
557,38520,9,Aino,Helsinki, 'Scandinavian',10,4.0,$$ - $$$,527,"[['Highly enjoyable', 'Menu Aino consumed'], ['01/02/2018', '12/29/2017']]",/Restaurant_Review-g189934-d805367-Reviews-Aino-Helsinki_Uusimaa.html,d805367,60.16786,24.95025
558,38520,9,Aino,Helsinki, 'Vegetarian Friendly',10,4.0,$$ - $$$,527,"[['Highly enjoyable', 'Menu Aino consumed'], ['01/02/2018', '12/29/2017']]",/Restaurant_Review-g189934-d805367-Reviews-Aino-Helsinki_Uusimaa.html,d805367,60.16786,24.95025
559,38520,9,Aino,Helsinki, 'Gluten Free Options',10,4.0,$$ - $$$,527,"[['Highly enjoyable', 'Menu Aino consumed'], ['01/02/2018', '12/29/2017']]",/Restaurant_Review-g189934-d805367-Reviews-Aino-Helsinki_Uusimaa.html,d805367,60.16786,24.95025
560,38521,10,Restaurant Lappi,Helsinki,European',11,4.0,$$ - $$$,994,"[['Excellent Representation of Traditional La...', 'Interesting experience'], ['01/02/2018', '12/27/2017']]",/Restaurant_Review-g189934-d779830-Reviews-Restaurant_Lappi-Helsinki_Uusimaa.html,d779830,55.70796,12.59782
561,38521,10,Restaurant Lappi,Helsinki, 'Scandinavian',11,4.0,$$ - $$$,994,"[['Excellent Representation of Traditional La...', 'Interesting experience'], ['01/02/2018', '12/27/2017']]",/Restaurant_Review-g189934-d779830-Reviews-Restaurant_Lappi-Helsinki_Uusimaa.html,d779830,55.70796,12.59782
562,38521,10,Restaurant Lappi,Helsinki, 'Gluten Free Options',11,4.0,$$ - $$$,994,"[['Excellent Representation of Traditional La...', 'Interesting experience'], ['01/02/2018', '12/27/2017']]",/Restaurant_Review-g189934-d779830-Reviews-Restaurant_Lappi-Helsinki_Uusimaa.html,d779830,55.70796,12.59782
563,38522,11,Cafe Bar No 9,Helsinki,Bar',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
564,38522,11,Cafe Bar No 9,Helsinki, 'Cafe',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
565,38522,11,Cafe Bar No 9,Helsinki, 'European',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
566,38522,11,Cafe Bar No 9,Helsinki, 'Vegetarian Friendly',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
567,38522,11,Cafe Bar No 9,Helsinki, 'Vegan Options',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
568,38522,11,Cafe Bar No 9,Helsinki, 'Gluten Free Options',12,4.0,$,502,"[['Great place in central Helsinki for qualit...', 'Relaxed bar atmosphere'], ['01/07/2018', '12/30/2017']]",/Restaurant_Review-g189934-d784289-Reviews-Cafe_Bar_No_9-Helsinki_Uusimaa.html,d784289,60.1649,24.94198
569,38523,12,Restaurant Savoy,Helsinki,French',13,4.5,$$$$,351,"[['Excellent food but the place is outdated...', 'Best in Helsinki!'], ['12/30/2017', '12/27/2017']]",/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html,d801888,60.16902,24.95282
570,38523,12,Restaurant Savoy,Helsinki, 'Scandinavian',13,4.5,$$$$,351,"[['Excellent food but the place is outdated...', 'Best in Helsinki!'], ['12/30/2017', '12/27/2017']]",/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html,d801888,60.16902,24.95282
571,38523,12,Restaurant Savoy,Helsinki, 'Vegetarian Friendly',13,4.5,$$$$,351,"[['Excellent food but the place is outdated...', 'Best in Helsinki!'], ['12/30/2017', '12/27/2017']]",/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html,d801888,60.16902,24.95282
572,38523,12,Restaurant Savoy,Helsinki, 'Vegan Options',13,4.5,$$$$,351,"[['Excellent food but the place is outdated...', 'Best in Helsinki!'], ['12/30/2017', '12/27/2017']]",/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html,d801888,60.16902,24.95282
573,38523,12,Restaurant Savoy,Helsinki, 'Gluten Free Options',13,4.5,$$$$,351,"[['Excellent food but the place is outdated...', 'Best in Helsinki!'], ['12/30/2017', '12/27/2017']]",/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html,d801888,60.16902,24.95282
574,38524,13,Farang,Helsinki,Asian',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
575,38524,13,Farang,Helsinki, 'Thai',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
576,38524,13,Farang,Helsinki, 'Vietnamese',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
577,38524,13,Farang,Helsinki, 'Fusion',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
578,38524,13,Farang,Helsinki, 'Vegetarian Friendly',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
579,38524,13,Farang,Helsinki, 'Vegan Options',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
580,38524,13,Farang,Helsinki, 'Gluten Free Options',14,4.5,$$$$,568,"[['Best restaurant in Helsinki', 'A vegan tasting menu for two'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g189934-d1650581-Reviews-Farang-Helsinki_Uusimaa.html,d1650581,60.17116,24.934
581,38525,14,Kappeli,Helsinki,Cafe',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
582,38525,14,Kappeli,Helsinki, 'European',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
583,38525,14,Kappeli,Helsinki, 'Soups',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
584,38525,14,Kappeli,Helsinki, 'Scandinavian',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
585,38525,14,Kappeli,Helsinki, 'Vegetarian Friendly',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
586,38525,14,Kappeli,Helsinki, 'Vegan Options',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
587,38525,14,Kappeli,Helsinki, 'Gluten Free Options',15,4.0,$$ - $$$,1488,"[['Pretty restaurant and cafeteria', 'Good food but not the friendliest of servi...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178,60.16725,24.95026
588,39739,0,Gossip Cafe,Krakow,Polish',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
589,39739,0,Gossip Cafe,Krakow, 'Cafe',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
590,39739,0,Gossip Cafe,Krakow, 'European',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
591,39739,0,Gossip Cafe,Krakow, 'Vegetarian Friendly',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
592,39739,0,Gossip Cafe,Krakow, 'Vegan Options',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
593,39739,0,Gossip Cafe,Krakow, 'Gluten Free Options',1,5.0,$$ - $$$,171,"[['Delicious breakfast', 'Very good'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g274772-d10086671-Reviews-Gossip_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10086671,50.05842,19.93242
594,39740,1,Old Town Restaurant Wine & Bar,Krakow,European',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
595,39740,1,Old Town Restaurant Wine & Bar,Krakow, 'Polish',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
596,39740,1,Old Town Restaurant Wine & Bar,Krakow, 'Eastern European',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
597,39740,1,Old Town Restaurant Wine & Bar,Krakow, 'Central European',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
598,39740,1,Old Town Restaurant Wine & Bar,Krakow, 'Vegetarian Friendly',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
599,39740,1,Old Town Restaurant Wine & Bar,Krakow, 'Gluten Free Options',2,4.5,$$ - $$$,1092,"[['Brilliant food', 'Recommend!'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g274772-d8412137-Reviews-Old_Town_Restaurant_Wine_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8412137,50.05426,19.94555
600,39741,2,Vegab,Krakow,Diner',3,4.5,$,555,"[['Coming back to Krakow just for a Kebab her...', 'Best Vegan food'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274772-d8868480-Reviews-Vegab-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8868480,50.05832,19.94343
601,39741,2,Vegab,Krakow, 'Fast Food',3,4.5,$,555,"[['Coming back to Krakow just for a Kebab her...', 'Best Vegan food'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274772-d8868480-Reviews-Vegab-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8868480,50.05832,19.94343
602,39741,2,Vegab,Krakow, 'Healthy',3,4.5,$,555,"[['Coming back to Krakow just for a Kebab her...', 'Best Vegan food'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274772-d8868480-Reviews-Vegab-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8868480,50.05832,19.94343
603,39741,2,Vegab,Krakow, 'Vegetarian Friendly',3,4.5,$,555,"[['Coming back to Krakow just for a Kebab her...', 'Best Vegan food'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274772-d8868480-Reviews-Vegab-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8868480,50.05832,19.94343
604,39741,2,Vegab,Krakow, 'Vegan Options',3,4.5,$,555,"[['Coming back to Krakow just for a Kebab her...', 'Best Vegan food'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274772-d8868480-Reviews-Vegab-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8868480,50.05832,19.94343
605,39742,3,Nago Sushi & Sake,Krakow,Japanese',4,4.5,$$$$,329,"[['Brilliant Sushi', 'Great atmosphere'], ['01/10/2018', '01/03/2018']]",/Restaurant_Review-g274772-d11812564-Reviews-Nago_Sushi_Sake-Krakow_Lesser_Poland_Province_Southern_Poland.html,d11812564,50.04871,19.94239
